id,factor_id/id,item_id/id,votes,result
factor_result_5673,factor_364,item_6,1,100.000
factor_result_6220,factor_558,item_6,1,100.000
factor_result_6210,factor_699,item_6,1,100.000
factor_result_5739,factor_443,item_6,1,76.923
factor_result_5631,factor_319,item_6,1,75.000
factor_result_5391,factor_119,item_6,1,75.000
factor_result_5371,factor_93,item_6,1,100.000
factor_result_5311,factor_27,item_6,1,83.333
factor_result_5776,factor_778,item_6,1,20.000
factor_result_5798,factor_470,item_6,2,66.667
factor_result_5272,factor_313,item_6,2,100.000
factor_result_5775,factor_777,item_6,2,74.286
factor_result_5741,factor_445,item_6,2,38.857
factor_result_5566,factor_310,item_6,1,76.316
factor_result_5572,factor_920,item_6,1,72.727
factor_result_5796,factor_460,item_6,3,44.000
factor_result_5393,factor_133,item_6,2,100.000
factor_result_5321,factor_78,item_6,1,25.000
factor_result_5608,factor_676,item_6,1,67.857
factor_result_5433,factor_165,item_6,1,100.000
factor_result_5612,factor_317,item_6,1,60.000
factor_result_5633,factor_329,item_6,1,100.000
factor_result_5740,factor_444,item_6,1,60.000
factor_result_5442,factor_209,item_6,1,100.000
factor_result_5797,factor_466,item_6,2,100.000
factor_result_5288,factor_459,item_6,3,71.457
factor_result_6024,factor_714,item_6,1,85.714
factor_result_5573,factor_931,item_6,1,50.000
factor_result_5931,factor_605,item_6,1,100.000
factor_result_6208,factor_691,item_6,1,100.000
factor_result_5868,factor_592,item_6,1,100.000
factor_result_5484,factor_222,item_6,1,75.000
factor_result_5564,factor_308,item_6,1,75.000
factor_result_5845,factor_528,item_6,1,100.000
factor_result_5613,factor_954,item_6,1,85.507
factor_result_5488,factor_236,item_6,1,100.000
factor_result_5568,factor_896,item_6,1,66.667
factor_result_5609,factor_314,item_6,1,100.000
factor_result_6043,factor_735,item_6,1,80.000
factor_result_5671,factor_734,item_6,1,25.714
factor_result_5273,factor_362,item_6,1,12.857
factor_result_5435,factor_176,item_6,1,100.000
factor_result_6219,factor_552,item_6,1,80.000
factor_result_6214,factor_586,item_6,1,0.000
factor_result_5370,factor_88,item_6,1,100.000
factor_result_5397,factor_152,item_6,1,100.000
factor_result_5439,factor_194,item_6,1,100.000
factor_result_6207,factor_706,item_6,1,100.000
factor_result_5850,factor_636,item_6,1,41.379
factor_result_5848,factor_535,item_6,1,78.846
factor_result_5811,factor_485,item_6,2,30.000
factor_result_5317,factor_55,item_6,1,85.714
factor_result_6184,factor_1017,item_6,1,100.000
factor_result_5651,factor_962,item_6,1,100.000
factor_result_5634,factor_333,item_6,1,100.000
factor_result_5483,factor_216,item_6,1,100.000
factor_result_5636,factor_335,item_6,1,33.333
factor_result_6216,factor_577,item_6,1,0.000
factor_result_5434,factor_171,item_6,1,75.000
factor_result_6181,factor_1012,item_6,1,100.000
factor_result_5543,factor_292,item_6,1,100.000
factor_result_5932,factor_610,item_6,1,100.000
factor_result_5286,factor_388,item_6,2,100.000
factor_result_5312,factor_34,item_6,1,80.000
factor_result_5565,factor_309,item_6,1,75.309
factor_result_5316,factor_50,item_6,1,100.000
factor_result_5318,factor_63,item_6,1,100.000
factor_result_5815,factor_537,item_6,1,60.784
factor_result_5742,factor_446,item_6,2,100.000
factor_result_5372,factor_98,item_6,1,72.500
factor_result_5817,factor_480,item_6,1,52.632
factor_result_5810,factor_475,item_6,1,26.316
factor_result_5607,factor_669,item_6,1,20.000
factor_result_5289,factor_4,item_6,1,66.667
factor_result_5719,factor_426,item_6,2,16.667
factor_result_5700,factor_393,item_6,2,100.000
factor_result_5490,factor_245,item_6,1,100.000
factor_result_5610,factor_315,item_6,1,100.000
factor_result_5605,factor_656,item_6,1,20.000
factor_result_5675,factor_372,item_6,1,100.000
factor_result_5718,factor_415,item_6,2,83.766
factor_result_5743,factor_450,item_6,2,85.714
factor_result_5322,factor_83,item_6,1,66.667
factor_result_5544,factor_294,item_6,1,100.000
factor_result_5678,factor_991,item_6,2,100.000
factor_result_5440,factor_198,item_6,1,100.000
factor_result_5489,factor_241,item_6,1,66.667
factor_result_5813,factor_499,item_6,1,100.000
factor_result_5541,factor_283,item_6,1,25.000
factor_result_5567,factor_888,item_6,1,44.118
factor_result_5604,factor_651,item_6,1,20.000
factor_result_5717,factor_410,item_6,2,100.000
factor_result_5287,factor_404,item_6,2,51.393
factor_result_5872,factor_619,item_6,1,71.429
factor_result_5562,factor_304,item_6,1,100.000
factor_result_6025,factor_722,item_6,1,83.607
factor_result_6211,factor_713,item_6,1,84.661
factor_result_5274,factor_1039,item_6,1,94.432
factor_result_5436,factor_181,item_6,1,75.000
factor_result_5276,factor_164,item_6,1,83.095
factor_result_5635,factor_334,item_6,1,50.000
factor_result_5486,factor_230,item_6,1,100.000
factor_result_5291,factor_14,item_6,1,100.000
factor_result_6218,factor_544,item_6,1,85.714
factor_result_5292,factor_21,item_6,1,75.000
factor_result_5738,factor_438,item_6,2,87.500
factor_result_5851,factor_983,item_6,1,100.000
factor_result_5540,factor_282,item_6,1,80.000
factor_result_5873,factor_627,item_6,1,51.163
factor_result_5744,factor_451,item_6,1,100.000
factor_result_5491,factor_250,item_6,1,75.000
factor_result_5374,factor_114,item_6,1,100.000
factor_result_5930,factor_601,item_6,1,66.667
factor_result_5869,factor_596,item_6,1,66.667
factor_result_5373,factor_111,item_6,1,50.000
factor_result_5270,factor_87,item_6,2,81.182
factor_result_5676,factor_377,item_6,1,31.034
factor_result_5320,factor_73,item_6,1,25.000
factor_result_5611,factor_316,item_6,1,100.000
factor_result_5279,factor_312,item_6,1,88.647
factor_result_5395,factor_141,item_6,1,100.000
factor_result_5290,factor_11,item_6,1,100.000
factor_result_5281,factor_3,item_6,1,85.078
factor_result_5394,factor_136,item_6,2,100.000
factor_result_5874,factor_632,item_6,1,66.667
factor_result_5847,factor_534,item_6,1,63.086
factor_result_5570,factor_908,item_6,1,48.718
factor_result_5277,factor_118,item_6,3,78.125
factor_result_5843,factor_518,item_6,2,83.333
factor_result_5639,factor_349,item_6,1,100.000
factor_result_5674,factor_368,item_6,1,60.000
factor_result_5284,factor_363,item_6,2,65.172
factor_result_5542,factor_288,item_6,1,100.000
factor_result_5535,factor_274,item_6,1,100.000
factor_result_5282,factor_256,item_6,1,73.333
factor_result_5745,factor_455,item_6,2,75.000
factor_result_5632,factor_324,item_6,1,100.000
factor_result_5487,factor_234,item_6,1,100.000
factor_result_5699,factor_386,item_6,2,100.000
factor_result_5285,factor_385,item_6,3,83.051
factor_result_6240,factor_2,item_6,3,73.520
factor_result_5871,factor_644,item_6,1,40.741
factor_result_5846,factor_533,item_6,1,76.852
factor_result_5315,factor_47,item_6,1,100.000
factor_result_6221,factor_563,item_6,1,100.000
factor_result_5814,factor_1041,item_6,1,91.694
factor_result_6243,factor_474,item_6,2,54.393
factor_result_5842,factor_512,item_6,1,58.542
factor_result_5485,factor_226,item_6,1,33.333
factor_result_5275,factor_215,item_6,1,83.333
factor_result_6182,factor_1013,item_6,1,100.000
factor_result_6239,factor_1011,item_6,1,100.000
factor_result_5313,factor_41,item_6,1,100.000
factor_result_5545,factor_1044,item_6,1,60.000
factor_result_5283,factor_279,item_6,1,77.069
factor_result_5314,factor_44,item_6,1,100.000
factor_result_5278,factor_26,item_6,1,80.476
factor_result_5638,factor_345,item_6,1,66.667
factor_result_5280,factor_318,item_6,1,69.886
factor_result_5989,factor_729,item_6,1,25.000
factor_result_5606,factor_663,item_6,1,16.875
factor_result_5271,factor_311,item_6,1,28.946
factor_result_6217,factor_975,item_6,2,100.000
factor_result_5747,factor_1040,item_6,2,16.667
factor_result_6241,factor_431,item_6,2,64.438
factor_result_5849,factor_536,item_6,1,100.000
factor_result_6242,factor_503,item_6,2,76.647
factor_result_6403,factor_132,item_7,1,100.000
factor_result_6910,factor_576,item_7,1,100.000
factor_result_6353,factor_71,item_7,1,100.000
factor_result_6423,factor_158,item_7,1,100.000
factor_result_6456,factor_187,item_7,1,100.000
factor_result_6944,factor_616,item_7,1,100.000
factor_result_6354,factor_72,item_7,1,100.000
factor_result_6830,factor_494,item_7,1,100.000
factor_result_6860,factor_527,item_7,1,0.000
factor_result_7196,factor_1037,item_7,1,0.000
factor_result_7087,factor_795,item_7,1,20.000
factor_result_7130,factor_907,item_7,1,100.000
factor_result_7139,factor_918,item_7,1,100.000
factor_result_6902,factor_567,item_7,1,100.000
factor_result_6416,factor_149,item_7,1,100.000
factor_result_6473,factor_208,item_7,1,100.000
factor_result_7219,factor_106,item_7,1,0.000
factor_result_6581,factor_871,item_7,1,100.000
factor_result_7072,factor_768,item_7,1,20.000
factor_result_7193,factor_1034,item_7,1,100.000
factor_result_6527,factor_267,item_7,1,20.000
factor_result_7169,factor_974,item_7,1,100.000
factor_result_6997,factor_683,item_7,1,100.000
factor_result_7065,factor_759,item_7,1,20.000
factor_result_7229,factor_437,item_7,1,100.000
factor_result_7232,factor_859,item_7,1,100.000
factor_result_6677,factor_366,item_7,1,20.000
factor_result_6998,factor_685,item_7,1,100.000
factor_result_6899,factor_562,item_7,1,100.000
factor_result_6582,factor_872,item_7,1,100.000
factor_result_7220,factor_110,item_7,1,100.000
factor_result_6685,factor_1007,item_7,1,20.000
factor_result_7015,factor_705,item_7,1,100.000
factor_result_6638,factor_321,item_7,1,100.000
factor_result_6758,factor_843,item_7,1,100.000
factor_result_6395,factor_120,item_7,1,100.000
factor_result_6319,factor_28,item_7,1,100.000
factor_result_6377,factor_95,item_7,1,100.000
factor_result_6756,factor_840,item_7,1,100.000
factor_result_7048,factor_742,item_7,1,20.000
factor_result_6399,factor_126,item_7,1,100.000
factor_result_6806,factor_473,item_7,1,0.000
factor_result_7082,factor_790,item_7,1,20.000
factor_result_6321,factor_30,item_7,1,100.000
factor_result_6679,factor_1001,item_7,1,100.000
factor_result_7078,factor_786,item_7,1,0.000
factor_result_6612,factor_938,item_7,1,20.000
factor_result_6599,factor_887,item_7,1,100.000
factor_result_7077,factor_785,item_7,1,100.000
factor_result_7081,factor_789,item_7,1,20.000
factor_result_7146,factor_926,item_7,1,100.000
factor_result_6693,factor_382,item_7,1,20.000
factor_result_6376,factor_94,item_7,1,100.000
factor_result_6498,factor_228,item_7,1,100.000
factor_result_6359,factor_79,item_7,1,100.000
factor_result_6797,factor_462,item_7,1,0.000
factor_result_7083,factor_791,item_7,1,20.000
factor_result_7168,factor_973,item_7,1,100.000
factor_result_6405,factor_134,item_7,1,100.000
factor_result_6964,factor_640,item_7,1,0.000
factor_result_6796,factor_461,item_7,1,0.000
factor_result_7148,factor_928,item_7,1,100.000
factor_result_6907,factor_573,item_7,1,100.000
factor_result_6361,factor_81,item_7,1,100.000
factor_result_6995,factor_680,item_7,1,100.000
factor_result_7112,factor_889,item_7,1,100.000
factor_result_7054,factor_749,item_7,1,20.000
factor_result_6647,factor_332,item_7,1,100.000
factor_result_7091,factor_799,item_7,1,20.000
factor_result_6764,factor_849,item_7,1,20.000
factor_result_6993,factor_678,item_7,1,100.000
factor_result_7025,factor_717,item_7,1,100.000
factor_result_7152,factor_932,item_7,1,0.000
factor_result_6610,factor_936,item_7,1,20.000
factor_result_6678,factor_367,item_7,1,20.000
factor_result_6357,factor_76,item_7,1,100.000
factor_result_7085,factor_793,item_7,1,20.000
factor_result_7007,factor_696,item_7,1,0.000
factor_result_6952,factor_625,item_7,1,20.000
factor_result_6584,factor_874,item_7,1,0.000
factor_result_6828,factor_492,item_7,1,100.000
factor_result_7157,factor_956,item_7,1,20.000
factor_result_6863,factor_530,item_7,1,100.000
factor_result_7120,factor_898,item_7,1,100.000
factor_result_7044,factor_737,item_7,1,20.000
factor_result_6894,factor_556,item_7,1,100.000
factor_result_6882,factor_541,item_7,1,20.000
factor_result_6422,factor_156,item_7,1,100.000
factor_result_7145,factor_925,item_7,1,100.000
factor_result_7016,factor_707,item_7,1,100.000
factor_result_6585,factor_875,item_7,1,0.000
factor_result_6898,factor_561,item_7,1,100.000
factor_result_6826,factor_489,item_7,1,100.000
factor_result_6343,factor_59,item_7,1,0.000
factor_result_6478,factor_214,item_7,1,20.000
factor_result_7163,factor_963,item_7,1,100.000
factor_result_6490,factor_219,item_7,1,100.000
factor_result_6383,factor_112,item_7,1,0.000
factor_result_6720,factor_409,item_7,1,0.000
factor_result_6471,factor_206,item_7,1,100.000
factor_result_6829,factor_493,item_7,1,100.000
factor_result_7133,factor_911,item_7,1,0.000
factor_result_7154,factor_934,item_7,1,100.000
factor_result_6695,factor_384,item_7,1,20.000
factor_result_6445,factor_173,item_7,1,100.000
factor_result_6477,factor_213,item_7,1,20.000
factor_result_7144,factor_924,item_7,1,100.000
factor_result_6706,factor_392,item_7,1,0.000
factor_result_7092,factor_801,item_7,1,20.000
factor_result_6339,factor_54,item_7,1,20.000
factor_result_6515,factor_253,item_7,1,100.000
factor_result_6341,factor_57,item_7,1,0.000
factor_result_6779,factor_510,item_7,1,0.000
factor_result_6351,factor_69,item_7,1,100.000
factor_result_7151,factor_982,item_7,1,100.000
factor_result_6379,factor_99,item_7,1,20.000
factor_result_6988,factor_671,item_7,1,20.000
factor_result_6819,factor_481,item_7,1,0.000
factor_result_6293,factor_9,item_7,1,0.000
factor_result_6733,factor_428,item_7,1,100.000
factor_result_7226,factor_434,item_7,1,100.000
factor_result_6573,factor_302,item_7,1,0.000
factor_result_6887,factor_548,item_7,1,100.000
factor_result_6687,factor_374,item_7,1,20.000
factor_result_7018,factor_710,item_7,1,100.000
factor_result_6381,factor_101,item_7,1,20.000
factor_result_7200,factor_1020,item_7,1,100.000
factor_result_6348,factor_65,item_7,1,100.000
factor_result_6970,factor_647,item_7,1,0.000
factor_result_6836,factor_501,item_7,1,100.000
factor_result_7115,factor_892,item_7,1,100.000
factor_result_6883,factor_542,item_7,1,20.000
factor_result_6976,factor_655,item_7,1,20.000
factor_result_6761,factor_845,item_7,1,100.000
factor_result_6418,factor_151,item_7,1,0.000
factor_result_6917,factor_585,item_7,1,100.000
factor_result_7070,factor_766,item_7,1,20.000
factor_result_6981,factor_662,item_7,1,20.000
factor_result_6825,factor_488,item_7,1,0.000
factor_result_7093,factor_802,item_7,1,20.000
factor_result_6444,factor_172,item_7,1,100.000
factor_result_6979,factor_660,item_7,1,20.000
factor_result_6834,factor_498,item_7,1,100.000
factor_result_6649,factor_965,item_7,1,100.000
factor_result_7031,factor_724,item_7,1,100.000
factor_result_6407,factor_137,item_7,1,0.000
factor_result_6440,factor_167,item_7,1,0.000
factor_result_6923,factor_593,item_7,1,100.000
factor_result_7135,factor_914,item_7,1,100.000
factor_result_6938,factor_608,item_7,1,0.000
factor_result_6301,factor_19,item_7,1,100.000
factor_result_6507,factor_240,item_7,1,20.000
factor_result_6885,factor_546,item_7,1,100.000
factor_result_6406,factor_135,item_7,1,0.000
factor_result_7095,factor_804,item_7,1,20.000
factor_result_7099,factor_808,item_7,1,20.000
factor_result_6338,factor_53,item_7,1,20.000
factor_result_7125,factor_902,item_7,1,100.000
factor_result_6978,factor_658,item_7,1,20.000
factor_result_6680,factor_1006,item_7,1,20.000
factor_result_7185,factor_1027,item_7,1,100.000
factor_result_6724,factor_416,item_7,1,0.000
factor_result_6426,factor_161,item_7,1,100.000
factor_result_6955,factor_629,item_7,1,20.000
factor_result_6291,factor_7,item_7,1,0.000
factor_result_6932,factor_600,item_7,1,0.000
factor_result_6921,factor_590,item_7,1,100.000
factor_result_6728,factor_420,item_7,1,100.000
factor_result_6788,factor_453,item_7,1,100.000
factor_result_7063,factor_757,item_7,1,20.000
factor_result_6750,factor_833,item_7,1,100.000
factor_result_6513,factor_251,item_7,1,0.000
factor_result_6930,factor_598,item_7,1,0.000
factor_result_6590,factor_880,item_7,1,100.000
factor_result_6688,factor_375,item_7,1,20.000
factor_result_6350,factor_67,item_7,1,100.000
factor_result_6425,factor_160,item_7,1,100.000
factor_result_7159,factor_958,item_7,1,20.000
factor_result_6589,factor_879,item_7,1,100.000
factor_result_7068,factor_763,item_7,1,20.000
factor_result_6386,factor_117,item_7,1,20.000
factor_result_6459,factor_190,item_7,1,0.000
factor_result_6935,factor_604,item_7,1,0.000
factor_result_6519,factor_259,item_7,1,20.000
factor_result_6858,factor_524,item_7,1,100.000
factor_result_7017,factor_709,item_7,1,100.000
factor_result_6493,factor_223,item_7,1,100.000
factor_result_6299,factor_17,item_7,1,100.000
factor_result_6363,factor_84,item_7,1,100.000
factor_result_7122,factor_900,item_7,1,100.000
factor_result_6948,factor_621,item_7,1,20.000
factor_result_6384,factor_113,item_7,1,0.000
factor_result_7061,factor_755,item_7,1,20.000
factor_result_6876,factor_774,item_7,1,100.000
factor_result_6977,factor_657,item_7,1,20.000
factor_result_7064,factor_758,item_7,1,20.000
factor_result_7020,factor_712,item_7,1,100.000
factor_result_6873,factor_771,item_7,1,100.000
factor_result_7195,factor_1036,item_7,1,100.000
factor_result_6837,factor_502,item_7,1,100.000
factor_result_6760,factor_846,item_7,1,100.000
factor_result_6690,factor_378,item_7,1,20.000
factor_result_6355,factor_74,item_7,1,100.000
factor_result_6491,factor_220,item_7,1,100.000
factor_result_6751,factor_834,item_7,1,100.000
factor_result_6651,factor_967,item_7,1,0.000
factor_result_6943,factor_614,item_7,1,0.000
factor_result_6755,factor_839,item_7,1,0.000
factor_result_6759,factor_844,item_7,1,100.000
factor_result_6815,factor_477,item_7,1,0.000
factor_result_6817,factor_479,item_7,1,0.000
factor_result_7109,factor_821,item_7,1,0.000
factor_result_6402,factor_130,item_7,1,100.000
factor_result_6729,factor_421,item_7,1,100.000
factor_result_6657,factor_341,item_7,1,100.000
factor_result_7221,factor_105,item_7,1,100.000
factor_result_7199,factor_1019,item_7,1,100.000
factor_result_6827,factor_490,item_7,1,100.000
factor_result_6382,factor_103,item_7,1,20.000
factor_result_6622,factor_948,item_7,1,20.000
factor_result_7156,factor_955,item_7,1,20.000
factor_result_6412,factor_144,item_7,1,100.000
factor_result_6295,factor_12,item_7,1,100.000
factor_result_6942,factor_613,item_7,1,0.000
factor_result_7094,factor_803,item_7,1,20.000
factor_result_7090,factor_798,item_7,1,20.000
factor_result_7067,factor_762,item_7,1,20.000
factor_result_6958,factor_633,item_7,1,20.000
factor_result_6304,factor_23,item_7,1,20.000
factor_result_6821,factor_483,item_7,1,0.000
factor_result_6707,factor_394,item_7,1,100.000
factor_result_7062,factor_756,item_7,1,20.000
factor_result_6550,factor_287,item_7,1,100.000
factor_result_6509,factor_243,item_7,1,0.000
factor_result_7131,factor_909,item_7,1,100.000
factor_result_6322,factor_31,item_7,1,100.000
factor_result_6623,factor_949,item_7,1,20.000
factor_result_6960,factor_635,item_7,1,20.000
factor_result_6327,factor_38,item_7,1,100.000
factor_result_7227,factor_435,item_7,1,0.000
factor_result_6854,factor_519,item_7,1,100.000
factor_result_7149,factor_929,item_7,1,100.000
factor_result_6666,factor_352,item_7,1,0.000
factor_result_6982,factor_664,item_7,1,20.000
factor_result_7050,factor_744,item_7,1,20.000
factor_result_6468,factor_202,item_7,1,100.000
factor_result_6460,factor_192,item_7,1,0.000
factor_result_6855,factor_520,item_7,1,100.000
factor_result_7023,factor_715,item_7,1,100.000
factor_result_6682,factor_370,item_7,1,20.000
factor_result_6831,factor_495,item_7,1,100.000
factor_result_7046,factor_739,item_7,1,20.000
factor_result_6946,factor_618,item_7,1,100.000
factor_result_6551,factor_289,item_7,1,100.000
factor_result_6627,factor_1057,item_7,1,100.000
factor_result_6452,factor_182,item_7,1,100.000
factor_result_6461,factor_193,item_7,1,0.000
factor_result_6534,factor_276,item_7,1,20.000
factor_result_7161,factor_960,item_7,1,20.000
factor_result_6583,factor_873,item_7,1,100.000
factor_result_6903,factor_568,item_7,1,100.000
factor_result_6292,factor_8,item_7,1,0.000
factor_result_6419,factor_153,item_7,1,100.000
factor_result_6914,factor_581,item_7,1,100.000
factor_result_6717,factor_406,item_7,1,0.000
factor_result_6352,factor_70,item_7,1,100.000
factor_result_6748,factor_442,item_7,1,100.000
factor_result_6765,factor_850,item_7,1,20.000
factor_result_6956,factor_630,item_7,1,20.000
factor_result_7136,factor_915,item_7,1,100.000
factor_result_6983,factor_665,item_7,1,20.000
factor_result_7103,factor_813,item_7,1,100.000
factor_result_6549,factor_286,item_7,1,100.000
factor_result_6754,factor_838,item_7,1,100.000
factor_result_6947,factor_620,item_7,1,20.000
factor_result_6950,factor_623,item_7,1,20.000
factor_result_6823,factor_486,item_7,1,0.000
factor_result_6401,factor_129,item_7,1,100.000
factor_result_7098,factor_807,item_7,1,20.000
factor_result_7001,factor_688,item_7,1,100.000
factor_result_7003,factor_690,item_7,1,100.000
factor_result_6888,factor_549,item_7,1,100.000
factor_result_6994,factor_679,item_7,1,20.000
factor_result_6790,factor_457,item_7,1,100.000
factor_result_6872,factor_770,item_7,1,100.000
factor_result_6644,factor_328,item_7,1,0.000
factor_result_6770,factor_856,item_7,1,20.000
factor_result_6769,factor_855,item_7,1,20.000
factor_result_7143,factor_923,item_7,1,0.000
factor_result_6922,factor_591,item_7,1,100.000
factor_result_6575,factor_305,item_7,1,100.000
factor_result_6746,factor_440,item_7,1,100.000
factor_result_7166,factor_971,item_7,1,100.000
factor_result_6694,factor_383,item_7,1,20.000
factor_result_6787,factor_452,item_7,1,100.000
factor_result_6344,factor_60,item_7,1,0.000
factor_result_7116,factor_893,item_7,1,100.000
factor_result_6656,factor_340,item_7,1,100.000
factor_result_6447,factor_175,item_7,1,0.000
factor_result_6768,factor_854,item_7,1,20.000
factor_result_6324,factor_33,item_7,1,100.000
factor_result_7097,factor_806,item_7,1,20.000
factor_result_6753,factor_837,item_7,1,0.000
factor_result_7043,factor_736,item_7,1,20.000
factor_result_7158,factor_957,item_7,1,20.000
factor_result_6959,factor_634,item_7,1,20.000
factor_result_6785,factor_830,item_7,1,100.000
factor_result_6503,factor_235,item_7,1,100.000
factor_result_6702,factor_387,item_7,1,100.000
factor_result_6378,factor_96,item_7,1,20.000
factor_result_6895,factor_557,item_7,1,100.000
factor_result_7162,factor_961,item_7,1,20.000
factor_result_6969,factor_646,item_7,1,0.000
factor_result_7006,factor_694,item_7,1,0.000
factor_result_6767,factor_852,item_7,1,20.000
factor_result_6489,factor_218,item_7,1,100.000
factor_result_7084,factor_792,item_7,1,20.000
factor_result_7030,factor_723,item_7,1,100.000
factor_result_6362,factor_82,item_7,1,100.000
factor_result_6446,factor_174,item_7,1,100.000
factor_result_6417,factor_150,item_7,1,100.000
factor_result_7111,factor_823,item_7,1,0.000
factor_result_6334,factor_48,item_7,1,100.000
factor_result_6653,factor_336,item_7,1,100.000
factor_result_6957,factor_631,item_7,1,20.000
factor_result_6804,factor_471,item_7,1,0.000
factor_result_7129,factor_906,item_7,1,100.000
factor_result_6864,factor_531,item_7,1,100.000
factor_result_6900,factor_564,item_7,1,100.000
factor_result_7121,factor_899,item_7,1,100.000
factor_result_7132,factor_910,item_7,1,0.000
factor_result_6771,factor_857,item_7,1,20.000
factor_result_7222,factor_107,item_7,1,0.000
factor_result_6374,factor_91,item_7,1,0.000
factor_result_7088,factor_796,item_7,1,20.000
factor_result_6919,factor_588,item_7,1,100.000
factor_result_6683,factor_371,item_7,1,20.000
factor_result_6665,factor_351,item_7,1,100.000
factor_result_7073,factor_769,item_7,1,20.000
factor_result_6400,factor_127,item_7,1,100.000
factor_result_6890,factor_551,item_7,1,100.000
factor_result_6805,factor_472,item_7,1,100.000
factor_result_6642,factor_326,item_7,1,20.000
factor_result_6851,factor_516,item_7,1,100.000
factor_result_6766,factor_851,item_7,1,20.000
factor_result_6798,factor_463,item_7,1,0.000
factor_result_7134,factor_912,item_7,1,100.000
factor_result_7047,factor_740,item_7,1,20.000
factor_result_6574,factor_303,item_7,1,100.000
factor_result_6497,factor_227,item_7,1,100.000
factor_result_6990,factor_673,item_7,1,20.000
factor_result_7119,factor_897,item_7,1,100.000
factor_result_7076,factor_784,item_7,1,20.000
factor_result_7186,factor_1028,item_7,1,100.000
factor_result_6411,factor_143,item_7,1,100.000
factor_result_6684,factor_1005,item_7,1,100.000
factor_result_6727,factor_419,item_7,1,0.000
factor_result_7053,factor_748,item_7,1,20.000
factor_result_7188,factor_1030,item_7,1,100.000
factor_result_7114,factor_891,item_7,1,100.000
factor_result_6330,factor_42,item_7,1,20.000
factor_result_6342,factor_58,item_7,1,20.000
factor_result_6525,factor_265,item_7,1,20.000
factor_result_7013,factor_703,item_7,1,100.000
factor_result_7231,factor_858,item_7,1,100.000
factor_result_6611,factor_937,item_7,1,20.000
factor_result_7128,factor_905,item_7,1,100.000
factor_result_6510,factor_244,item_7,1,100.000
factor_result_6762,factor_847,item_7,1,20.000
factor_result_6457,factor_188,item_7,1,100.000
factor_result_6879,factor_538,item_7,1,100.000
factor_result_6933,factor_602,item_7,1,0.000
factor_result_6939,factor_609,item_7,1,0.000
factor_result_7028,factor_720,item_7,1,100.000
factor_result_6949,factor_622,item_7,1,20.000
factor_result_6954,factor_628,item_7,1,20.000
factor_result_6703,factor_389,item_7,1,100.000
factor_result_6596,factor_884,item_7,1,100.000
factor_result_6572,factor_301,item_7,1,0.000
factor_result_6474,factor_210,item_7,1,20.000
factor_result_7075,factor_783,item_7,1,20.000
factor_result_6396,factor_121,item_7,1,100.000
factor_result_6333,factor_46,item_7,1,100.000
factor_result_6901,factor_565,item_7,1,100.000
factor_result_6592,factor_882,item_7,1,100.000
factor_result_6906,factor_571,item_7,1,100.000
factor_result_6535,factor_277,item_7,1,20.000
factor_result_7223,factor_108,item_7,1,20.000
factor_result_6838,factor_809,item_7,1,20.000
factor_result_6889,factor_550,item_7,1,100.000
factor_result_6908,factor_574,item_7,1,100.000
factor_result_6613,factor_939,item_7,1,20.000
factor_result_6533,factor_275,item_7,1,20.000
factor_result_6380,factor_100,item_7,1,20.000
factor_result_6594,factor_1047,item_7,1,100.000
factor_result_7086,factor_794,item_7,1,20.000
factor_result_7038,factor_732,item_7,1,0.000
factor_result_6413,factor_146,item_7,1,100.000
factor_result_7224,factor_109,item_7,1,100.000
factor_result_6691,factor_379,item_7,1,20.000
factor_result_6660,factor_344,item_7,1,100.000
factor_result_6358,factor_77,item_7,1,0.000
factor_result_7055,factor_750,item_7,1,20.000
factor_result_6641,factor_325,item_7,1,20.000
factor_result_7089,factor_797,item_7,1,20.000
factor_result_7051,factor_745,item_7,1,20.000
factor_result_6646,factor_331,item_7,1,100.000
factor_result_6916,factor_584,item_7,1,100.000
factor_result_7174,factor_985,item_7,1,100.000
factor_result_6340,factor_56,item_7,1,100.000
factor_result_6450,factor_179,item_7,1,100.000
factor_result_7187,factor_1029,item_7,1,100.000
factor_result_7126,factor_903,item_7,1,100.000
factor_result_6346,factor_62,item_7,1,0.000
factor_result_6625,factor_951,item_7,1,20.000
factor_result_7230,factor_281,item_7,1,100.000
factor_result_7009,factor_698,item_7,1,0.000
factor_result_6375,factor_92,item_7,1,0.000
factor_result_6782,factor_826,item_7,1,100.000
factor_result_6999,factor_686,item_7,1,100.000
factor_result_6320,factor_29,item_7,1,100.000
factor_result_6676,factor_365,item_7,1,20.000
factor_result_7150,factor_930,item_7,1,100.000
factor_result_7160,factor_959,item_7,1,20.000
factor_result_7079,factor_787,item_7,1,100.000
factor_result_7033,factor_726,item_7,1,100.000
factor_result_6637,factor_320,item_7,1,100.000
factor_result_7190,factor_1032,item_7,1,100.000
factor_result_7113,factor_890,item_7,1,100.000
factor_result_7191,factor_1033,item_7,1,100.000
factor_result_6822,factor_484,item_7,1,100.000
factor_result_6780,factor_824,item_7,1,100.000
factor_result_6553,factor_291,item_7,1,100.000
factor_result_6968,factor_645,item_7,1,0.000
factor_result_6469,factor_203,item_7,1,100.000
factor_result_6365,factor_86,item_7,1,100.000
factor_result_6730,factor_422,item_7,1,100.000
factor_result_6516,factor_255,item_7,1,100.000
factor_result_6652,factor_968,item_7,1,100.000
